trip_id,trip_duration_minutes,started_at,ended_at,start_station_name,end_station_name,rider_type,bike_id
100249,85.7,2025-06-03 09:58:34,2025-06-03 11:24:16,High Park,Union Station,Casual,5169
100250,18.5,2025-06-03 10:36:24,2025-06-03 10:54:54,Union Station,Kensington Market,Annual Member,5170
100251,38.0,2025-06-03 10:19:38,2025-06-03 10:57:38,Harbourfront Centre,Bloor-Yonge,Casual,5171
100252,14.0,2025-06-03 10:41:57,2025-06-03 10:55:57,Kensington Market,High Park,Annual Member,5172
100253,30.2,2025-06-03 10:20:24,2025-06-03 10:50:36,Bloor-Yonge,Riverdale Park,Casual,5173
100254,24.4,2025-06-03 11:24:06,2025-06-03 11:48:30,Harbourfront Centre,Bloor-Yonge,Annual Member,5174
100255,28.2,2025-06-03 11:59:05,2025-06-03 12:27:17,Kensington Market,High Park,Casual,5175
100256,19.4,2025-06-03 11:27:29,2025-06-03 11:46:53,Bloor-Yonge,Riverdale Park,Annual Member,5176
100257,24.0,2025-06-03 11:43:06,2025-06-03 12:07:06,High Park,Union Station,Casual,5177
100258,21.7,2025-06-03 12:18:29,2025-06-03 12:40:11,Kensington Market,High Park,Annual Member,5178
100259,20.9,2025-06-03 12:25:01,2025-06-03 12:45:55,Bloor-Yonge,Riverdale Park,Casual,5179
100260,8.4,2025-06-03 12:52:24,2025-06-03 13:00:48,High Park,Union Station,Annual Member,5000
100261,49.2,2025-06-03 12:00:49,2025-06-03 12:50:01,Riverdale Park,Harbourfront Centre,Casual,5001
100262,11.3,2025-06-03 13:02:33,2025-06-03 13:13:51,Bloor-Yonge,Riverdale Park,Annual Member,5002
100263,14.3,2025-06-03 13:42:27,2025-06-03 13:56:45,High Park,Union Station,Casual,5003
100264,28.3,2025-06-03 13:55:02,2025-06-03 14:23:20,Riverdale Park,Harbourfront Centre,Annual Member,5004
100265,18.4,2025-06-03 13:52:00,2025-06-03 14:10:24,Union Station,Kensington Market,Casual,5005
100266,6.1,2025-06-03 14:21:25,2025-06-03 14:27:31,High Park,Union Station,Annual Member,5006
100267,30.3,2025-06-03 14:19:28,2025-06-03 14:49:46,Riverdale Park,Harbourfront Centre,Casual,5007
100268,11.0,2025-06-03 14:48:56,2025-06-03 14:59:56,Union Station,Kensington Market,Annual Member,5008
100269,31.4,2025-06-03 14:22:47,2025-06-03 14:54:11,Harbourfront Centre,Bloor-Yonge,Casual,5009
100270,35.5,2025-06-03 15:18:03,2025-06-03 15:53:33,Riverdale Park,Harbourfront Centre,Annual Member,5010
100271,12.4,2025-06-03 15:22:57,2025-06-03 15:35:21,Union Station,Kensington Market,Casual,5011
100272,8.7,2025-06-03 15:30:28,2025-06-03 15:39:10,Harbourfront Centre,Bloor-Yonge,Annual Member,5012
100273,18.5,2025-06-03 15:37:40,2025-06-03 15:56:10,Kensington Market,High Park,Casual,5013
100274,17.2,2025-06-03 16:31:32,2025-06-03 16:48:44,Union Station,Kensington Market,Annual Member,5014
100275,24.2,2025-06-03 16:47:09,2025-06-03 17:11:21,Harbourfront Centre,Bloor-Yonge,Casual,5015
100276,9.5,2025-06-03 16:30:53,2025-06-03 16:40:23,Kensington Market,High Park,Annual Member,5016
100277,39.4,2025-06-03 16:42:57,2025-06-03 17:22:21,Bloor-Yonge,Riverdale Park,Casual,5017
100278,12.3,2025-06-03 16:37:30,2025-06-03 16:49:48,High Park,Union Station,Annual Member,5018
100279,18.8,2025-06-03 16:09:33,2025-06-03 16:28:21,Riverdale Park,Harbourfront Centre,Casual,5019
100280,19.4,2025-06-03 17:56:09,2025-06-03 18:15:33,Harbourfront Centre,Bloor-Yonge,Annual Member,5020
100281,45.6,2025-06-03 17:58:00,2025-06-03 18:43:36,Kensington Market,High Park,Casual,5021
100282,22.0,2025-06-03 17:59:41,2025-06-03 18:21:41,Bloor-Yonge,Riverdale Park,Annual Member,5022
100283,35.6,2025-06-03 17:28:29,2025-06-03 18:04:05,High Park,Union Station,Casual,5023
100284,18.6,2025-06-03 17:40:18,2025-06-03 17:58:54,Riverdale Park,Harbourfront Centre,Annual Member,5024
100285,13.7,2025-06-03 17:11:34,2025-06-03 17:25:16,Union Station,Kensington Market,Casual,5025
100286,25.2,2025-06-03 17:42:30,2025-06-03 18:07:42,Harbourfront Centre,Bloor-Yonge,Annual Member,5026
100287,20.9,2025-06-03 17:49:24,2025-06-03 18:10:18,Kensington Market,High Park,Casual,5027
100288,13.5,2025-06-03 17:05:52,2025-06-03 17:19:22,Bloor-Yonge,Riverdale Park,Annual Member,5028
100289,22.4,2025-06-03 18:58:50,2025-06-03 19:21:14,Kensington Market,High Park,Annual Member,5029
100290,32.9,2025-06-03 18:11:41,2025-06-03 18:44:35,Bloor-Yonge,Riverdale Park,Casual,5030
100291,13.2,2025-06-03 18:27:05,2025-06-03 18:40:17,High Park,Union Station,Annual Member,5031
100292,36.9,2025-06-03 18:02:20,2025-06-03 18:39:14,Riverdale Park,Harbourfront Centre,Casual,5032
100293,9.3,2025-06-03 18:34:57,2025-06-03 18:44:15,Union Station,Kensington Market,Annual Member,5033
100294,24.8,2025-06-03 18:46:09,2025-06-03 19:10:57,Harbourfront Centre,Bloor-Yonge,Casual,5034
100295,30.4,2025-06-03 18:23:30,2025-06-03 18:53:54,Kensington Market,High Park,Annual Member,5035
100296,29.6,2025-06-03 18:58:37,2025-06-03 19:28:13,Bloor-Yonge,Riverdale Park,Casual,5036
100297,15.2,2025-06-03 18:34:17,2025-06-03 18:49:29,High Park,Union Station,Annual Member,5037
100298,12.1,2025-06-03 19:31:24,2025-06-03 19:43:30,Bloor-Yonge,Riverdale Park,Annual Member,5038
100299,26.4,2025-06-03 19:17:59,2025-06-03 19:44:23,High Park,Union Station,Casual,5039
100300,19.3,2025-06-03 19:59:52,2025-06-03 20:19:10,Riverdale Park,Harbourfront Centre,Annual Member,5040
100301,20.1,2025-06-03 19:27:35,2025-06-03 19:47:41,Union Station,Kensington Market,Casual,5041
100302,17.4,2025-06-03 19:07:38,2025-06-03 19:25:02,Harbourfront Centre,Bloor-Yonge,Annual Member,5042
100303,27.9,2025-06-03 19:44:55,2025-06-03 20:12:49,Kensington Market,High Park,Casual,5043
100304,27.0,2025-06-03 20:45:13,2025-06-03 21:12:13,High Park,Union Station,Annual Member,5044
100305,65.2,2025-06-03 20:44:11,2025-06-03 21:49:23,Riverdale Park,Harbourfront Centre,Casual,5045
100306,16.8,2025-06-03 21:08:16,2025-06-03 21:25:04,Riverdale Park,Harbourfront Centre,Annual Member,5046
100307,27.5,2025-06-03 21:15:26,2025-06-03 21:42:56,Union Station,Kensington Market,Casual,5047
100308,8.4,2025-06-03 22:59:32,2025-06-03 23:07:56,Union Station,Kensington Market,Annual Member,5048
100309,28.0,2025-06-03 22:32:14,2025-06-03 23:00:14,Harbourfront Centre,Bloor-Yonge,Casual,5049
100310,15.0,2025-06-03 23:00:17,2025-06-03 23:15:17,Harbourfront Centre,Bloor-Yonge,Annual Member,5050
100311,16.8,2025-06-03 23:41:29,2025-06-03 23:58:17,Kensington Market,High Park,Casual,5051
100312,22.2,2025-06-04 00:03:04,2025-06-04 00:25:16,Bloor-Yonge,Riverdale Park,Annual Member,5052
100313,41.0,2025-06-04 00:35:54,2025-06-04 01:16:54,High Park,Union Station,Casual,5053
100314,16.3,2025-06-04 01:47:47,2025-06-04 02:04:05,High Park,Union Station,Annual Member,5054
100315,31.2,2025-06-04 01:57:55,2025-06-04 02:29:07,Riverdale Park,Harbourfront Centre,Casual,5055
100316,825,2025-06-04 02:04:04,2025-06-04 15:49:04,Riverdale Park,Harbourfront Centre,Annual Member,5056
100317,72.5,2025-06-04 02:04:19,2025-06-04 03:16:49,Union Station,Kensington Market,Casual,5057
100318,27.1,2025-06-04 03:05:49,2025-06-04 03:32:55,Union Station,Kensington Market,Annual Member,5058
100319,19.5,2025-06-04 03:58:16,2025-06-04 04:17:46,Harbourfront Centre,Bloor-Yonge,Casual,5059
100320,16.9,2025-06-04 04:35:16,2025-06-04 04:52:10,Harbourfront Centre,Bloor-Yonge,Annual Member,5060
100321,35.9,2025-06-04 04:56:09,2025-06-04 05:32:03,Kensington Market,High Park,Casual,5061
100322,25.7,2025-06-04 05:06:27,2025-06-04 05:32:09,Kensington Market,High Park,Annual Member,5062
100323,17.1,2025-06-04 05:18:18,2025-06-04 05:35:24,Bloor-Yonge,Riverdale Park,Casual,5063
100324,15.5,2025-06-04 06:07:36,2025-06-04 06:23:06,Bloor-Yonge,Riverdale Park,Annual Member,5064
100325,28.3,2025-06-04 06:28:04,2025-06-04 06:56:22,High Park,Union Station,Casual,5065
100326,13.2,2025-06-04 07:51:44,2025-06-04 08:04:56,High Park,Union Station,Annual Member,5066
100327,36.1,2025-06-04 07:44:52,2025-06-04 08:20:58,Riverdale Park,Harbourfront Centre,Casual,5067
100328,34.8,2025-06-04 07:05:49,2025-06-04 07:40:37,Union Station,Kensington Market,Annual Member,5068
100329,31.4,2025-06-04 07:14:49,2025-06-04 07:46:13,Harbourfront Centre,Bloor-Yonge,Casual,5069
100330,18.9,2025-06-04 07:02:34,2025-06-04 07:21:28,Kensington Market,High Park,Annual Member,5070
100331,19.8,2025-06-04 07:43:27,2025-06-04 08:03:15,Bloor-Yonge,Riverdale Park,Casual,5071
100332,57.4,2025-06-04 08:25:44,2025-06-04 09:23:08,Riverdale Park,Harbourfront Centre,Annual Member,5072
100333,13.5,2025-06-04 08:01:49,2025-06-04 08:15:19,Union Station,Kensington Market,Casual,5073
100334,22.7,2025-06-04 08:35:48,2025-06-04 08:58:30,Harbourfront Centre,Bloor-Yonge,Annual Member,5074
100335,27.9,2025-06-04 08:48:07,2025-06-04 09:16:01,Kensington Market,High Park,Casual,5075
100336,13.9,2025-06-04 08:39:06,2025-06-04 08:53:00,Bloor-Yonge,Riverdale Park,Annual Member,5076
100337,31.2,2025-06-04 08:05:00,2025-06-04 08:36:12,High Park,Union Station,Casual,5077
100338,27.6,2025-06-04 08:15:40,2025-06-04 08:43:16,Riverdale Park,Harbourfront Centre,Annual Member,5078
100339,29.5,2025-06-04 08:46:15,2025-06-04 09:15:45,Union Station,Kensington Market,Casual,5079
100340,16.9,2025-06-04 08:34:38,2025-06-04 08:51:32,Harbourfront Centre,Bloor-Yonge,Annual Member,5080
100341,30.0,2025-06-04 09:02:03,2025-06-04 09:32:03,Union Station,Kensington Market,Annual Member,5081
100342,36.3,2025-06-04 09:06:27,2025-06-04 09:42:45,Harbourfront Centre,Bloor-Yonge,Casual,5082
100343,23.3,2025-06-04 09:04:06,2025-06-04 09:27:24,Kensington Market,High Park,Annual Member,5083
100344,28.6,2025-06-04 09:15:50,2025-06-04 09:44:26,Bloor-Yonge,Riverdale Park,Casual,5084
100345,33.3,2025-06-04 09:35:22,2025-06-04 10:08:40,High Park,Union Station,Annual Member,5085
100346,42.4,2025-06-04 09:37:23,2025-06-04 10:19:47,Riverdale Park,Harbourfront Centre,Casual,5086
100347,17.1,2025-06-04 10:34:19,2025-06-04 10:51:25,Harbourfront Centre,Bloor-Yonge,Annual Member,5087
100348,44.1,2025-06-04 10:10:26,2025-06-04 10:54:32,Kensington Market,High Park,Casual,5088
100349,9.7,2025-06-04 10:38:58,2025-06-04 10:48:40,Bloor-Yonge,Riverdale Park,Annual Member,5089
100350,38.4,2025-06-04 10:51:12,2025-06-04 11:29:36,High Park,Union Station,Casual,5090
100351,19.8,2025-06-04 11:02:39,2025-06-04 11:22:27,Kensington Market,High Park,Annual Member,5091
100352,41.6,2025-06-04 11:46:49,2025-06-04 12:28:25,Bloor-Yonge,Riverdale Park,Casual,5092
100353,6.9,2025-06-04 11:46:15,2025-06-04 11:53:09,High Park,Union Station,Annual Member,5093
100354,36.1,2025-06-04 11:54:59,2025-06-04 12:31:05,Riverdale Park,Harbourfront Centre,Casual,5094
100355,10.1,2025-06-04 12:51:41,2025-06-04 13:01:47,Bloor-Yonge,Riverdale Park,Annual Member,5095
100356,38.7,2025-06-04 12:09:45,2025-06-04 12:48:27,High Park,Union Station,Casual,5096
100357,15.3,2025-06-04 12:37:55,2025-06-04 12:53:13,Riverdale Park,Harbourfront Centre,Annual Member,5097
100358,31.2,2025-06-04 12:48:55,2025-06-04 13:20:07,Union Station,Kensington Market,Casual,5098
100359,9.4,2025-06-04 13:25:05,2025-06-04 13:34:29,High Park,Union Station,Annual Member,5099
100360,34.7,2025-06-04 13:27:18,2025-06-04 14:02:00,Riverdale Park,Harbourfront Centre,Casual,5100
100361,15.7,2025-06-04 13:41:17,2025-06-04 13:56:59,Union Station,Kensington Market,Annual Member,5101
100362,43.9,2025-06-04 13:37:20,2025-06-04 14:21:14,Harbourfront Centre,Bloor-Yonge,Casual,5102
100363,18.4,2025-06-04 14:46:37,2025-06-04 15:05:01,Riverdale Park,Harbourfront Centre,Annual Member,5103
100364,31.0,2025-06-04 14:26:29,2025-06-04 14:57:29,Union Station,Kensington Market,Casual,5104
100365,18.6,2025-06-04 14:13:11,2025-06-04 14:31:47,Harbourfront Centre,Bloor-Yonge,Annual Member,5105
100366,15.0,2025-06-04 14:32:15,2025-06-04 14:47:15,Kensington Market,High Park,Casual,5106
100367,8.5,2025-06-04 15:22:15,2025-06-04 15:30:45,Union Station,Kensington Market,Annual Member,5107
100368,43.6,2025-06-04 15:51:03,2025-06-04 16:34:39,Harbourfront Centre,Bloor-Yonge,Casual,5108
100369,7.9,2025-06-04 15:48:13,2025-06-04 15:56:07,Kensington Market,High Park,Annual Member,5109
100370,40.6,2025-06-04 15:30:32,2025-06-04 16:11:08,Bloor-Yonge,Riverdale Park,Casual,5110
100371,27.9,2025-06-04 16:29:52,2025-06-04 16:57:46,Harbourfront Centre,Bloor-Yonge,Annual Member,5111
100372,14.7,2025-06-04 16:30:09,2025-06-04 16:44:51,Kensington Market,High Park,Casual,5112
100373,13.1,2025-06-04 16:53:47,2025-06-04 17:06:53,Bloor-Yonge,Riverdale Park,Annual Member,5113
100374,34.0,2025-06-04 16:42:17,2025-06-04 17:16:17,High Park,Union Station,Casual,5114
100375,10.8,2025-06-04 16:40:23,2025-06-04 16:51:11,Riverdale Park,Harbourfront Centre,Annual Member,5115
100376,46.2,2025-06-04 16:39:44,2025-06-04 17:25:56,Union Station,Kensington Market,Casual,5116
100377,27.5,2025-06-04 17:52:35,2025-06-04 18:20:05,Kensington Market,High Park,Annual Member,5117
100378,35.6,2025-06-04 17:22:51,2025-06-04 17:58:27,Bloor-Yonge,Riverdale Park,Casual,5118
100379,27.0,2025-06-04 17:41:27,2025-06-04 18:08:27,High Park,Union Station,Annual Member,5119
100380,28.7,2025-06-04 17:14:28,2025-06-04 17:43:10,Riverdale Park,Harbourfront Centre,Casual,5120
100381,22.1,2025-06-04 17:27:31,2025-06-04 17:49:37,Union Station,Kensington Market,Annual Member,5121
100382,82.5,2025-06-04 17:35:41,2025-06-04 18:58:11,Harbourfront Centre,Bloor-Yonge,Casual,5122
100383,17.8,2025-06-04 17:07:24,2025-06-04 17:25:12,Kensington Market,High Park,Annual Member,5123
100384,53.2,2025-06-04 17:54:01,2025-06-04 18:47:13,Bloor-Yonge,Riverdale Park,Casual,5124
100385,11.6,2025-06-04 17:56:01,2025-06-04 18:07:37,High Park,Union Station,Annual Member,5125
100386,8.4,2025-06-04 18:55:21,2025-06-04 19:03:45,Bloor-Yonge,Riverdale Park,Annual Member,5126
100387,24.0,2025-06-04 18:11:47,2025-06-04 18:35:47,High Park,Union Station,Casual,5127
100388,14.6,2025-06-04 18:02:56,2025-06-04 18:17:32,Riverdale Park,Harbourfront Centre,Annual Member,5128
100389,25.7,2025-06-04 18:21:58,2025-06-04 18:47:40,Union Station,Kensington Market,Casual,5129
100390,15.6,2025-06-04 18:28:33,2025-06-04 18:44:09,Harbourfront Centre,Bloor-Yonge,Annual Member,5130
100391,70.9,2025-06-04 18:00:56,2025-06-04 19:11:50,Kensington Market,High Park,Casual,5131
100392,31.0,2025-06-04 18:03:38,2025-06-04 18:34:38,Bloor-Yonge,Riverdale Park,Annual Member,5132
100393,49.7,2025-06-04 18:32:30,2025-06-04 19:22:12,High Park,Union Station,Casual,5133
100394,13.8,2025-06-04 18:40:20,2025-06-04 18:54:08,Riverdale Park,Harbourfront Centre,Annual Member,5134
100395,11.3,2025-06-04 19:05:14,2025-06-04 19:16:32,High Park,Union Station,Annual Member,5135
100396,22.1,2025-06-04 19:36:55,2025-06-04 19:59:01,Riverdale Park,Harbourfront Centre,Casual,5136
100397,12.9,2025-06-04 19:58:36,2025-06-04 20:11:30,Union Station,Kensington Market,Annual Member,5137
100398,31.5,2025-06-04 19:44:24,2025-06-04 20:15:54,Harbourfront Centre,Bloor-Yonge,Casual,5138
100399,7.5,2025-06-04 19:44:21,2025-06-04 19:51:51,Kensington Market,High Park,Annual Member,5139
100400,63.3,2025-06-04 19:25:29,2025-06-04 20:28:47,Bloor-Yonge,Riverdale Park,Casual,5140
100401,9.3,2025-06-04 20:37:45,2025-06-04 20:47:03,Riverdale Park,Harbourfront Centre,Annual Member,5141
100402,45.2,2025-06-04 20:56:47,2025-06-04 21:41:59,Union Station,Kensington Market,Casual,5142
100403,26.2,2025-06-04 21:10:39,2025-06-04 21:36:51,Union Station,Kensington Market,Annual Member,5143
100404,38.7,2025-06-04 21:00:13,2025-06-04 21:38:55,Harbourfront Centre,Bloor-Yonge,Casual,5144
100405,27.3,2025-06-04 22:55:37,2025-06-04 23:22:55,Harbourfront Centre,Bloor-Yonge,Annual Member,5145
100406,34.3,2025-06-04 22:39:51,2025-06-04 23:14:09,Kensington Market,High Park,Casual,5146
100407,22.3,2025-06-04 23:21:05,2025-06-04 23:43:23,Kensington Market,High Park,Annual Member,5147
100408,27.6,2025-06-04 23:05:12,2025-06-04 23:32:48,Bloor-Yonge,Riverdale Park,Casual,5148
100409,7.8,2025-06-05 00:50:16,2025-06-05 00:58:04,High Park,Union Station,Annual Member,5149
100410,18.7,2025-06-05 00:58:49,2025-06-05 01:17:31,Riverdale Park,Harbourfront Centre,Casual,5150
100411,30.9,2025-06-05 01:24:06,2025-06-05 01:55:00,Riverdale Park,Harbourfront Centre,Annual Member,5151
100412,31.7,2025-06-05 01:33:54,2025-06-05 02:05:36,Union Station,Kensington Market,Casual,5152
100413,17.8,2025-06-05 02:08:45,2025-06-05 02:26:33,Union Station,Kensington Market,Annual Member,5153
100414,26.8,2025-06-05 02:43:58,2025-06-05 03:10:46,Harbourfront Centre,Bloor-Yonge,Casual,5154
100415,20.3,2025-06-05 03:29:46,2025-06-05 03:50:04,Harbourfront Centre,Bloor-Yonge,Annual Member,5155
100416,36.1,2025-06-05 03:39:25,2025-06-05 04:15:31,Kensington Market,High Park,Casual,5156
100417,15.0,2025-06-05 04:27:53,2025-06-05 04:42:53,Kensington Market,High Park,Annual Member,5157
100418,21.9,2025-06-05 04:34:28,2025-06-05 04:56:22,Bloor-Yonge,Riverdale Park,Casual,5158
100419,8.2,2025-06-05 05:04:46,2025-06-05 05:12:58,Bloor-Yonge,Riverdale Park,Annual Member,5159
100420,36.0,2025-06-05 05:33:45,2025-06-05 06:09:45,High Park,Union Station,Casual,5160
100421,26.4,2025-06-05 06:14:58,2025-06-05 06:41:22,High Park,Union Station,Annual Member,5161
100422,9.8,2025-06-05 06:40:05,2025-06-05 06:49:53,Riverdale Park,Harbourfront Centre,Casual,5162
100423,33.3,2025-06-05 07:03:11,2025-06-05 07:36:29,Riverdale Park,Harbourfront Centre,Annual Member,5163
100424,26.2,2025-06-05 07:44:30,2025-06-05 08:10:42,Union Station,Kensington Market,Casual,5164
100425,19.0,2025-06-05 07:52:02,2025-06-05 08:11:02,Harbourfront Centre,Bloor-Yonge,Annual Member,5165
100426,22.1,2025-06-05 07:49:08,2025-06-05 08:11:14,Kensington Market,High Park,Casual,5166
100427,14.9,2025-06-05 07:13:30,2025-06-05 07:28:24,Bloor-Yonge,Riverdale Park,Annual Member,5167
100428,53.0,2025-06-05 07:42:58,2025-06-05 08:35:58,High Park,Union Station,Casual,5168
100429,18.3,2025-06-05 08:17:01,2025-06-05 08:35:19,Union Station,Kensington Market,Annual Member,5169
100430,38.2,2025-06-05 08:36:38,2025-06-05 09:14:50,Harbourfront Centre,Bloor-Yonge,Casual,5170
100431,19.0,2025-06-05 08:35:48,2025-06-05 08:54:48,Kensington Market,High Park,Annual Member,5171
100432,18.8,2025-06-05 08:26:05,2025-06-05 08:44:53,Bloor-Yonge,Riverdale Park,Casual,5172
100433,33.4,2025-06-05 08:02:17,2025-06-05 08:35:41,High Park,Union Station,Annual Member,5173
100434,32.8,2025-06-05 08:11:42,2025-06-05 08:44:30,Riverdale Park,Harbourfront Centre,Casual,5174
100435,14.2,2025-06-05 08:27:04,2025-06-05 08:41:16,Union Station,Kensington Market,Annual Member,5175
100436,17.9,2025-06-05 08:27:41,2025-06-05 08:45:35,Harbourfront Centre,Bloor-Yonge,Casual,5176
100437,17.9,2025-06-05 08:33:36,2025-06-05 08:51:30,Kensington Market,High Park,Annual Member,5177
100438,30.9,2025-06-05 09:18:58,2025-06-05 09:49:52,Harbourfront Centre,Bloor-Yonge,Annual Member,5178
100439,36.2,2025-06-05 09:17:02,2025-06-05 09:53:14,Kensington Market,High Park,Casual,5179
100440,18.1,2025-06-05 09:50:42,2025-06-05 10:08:48,Bloor-Yonge,Riverdale Park,Annual Member,5000
100441,12.4,2025-06-05 09:50:21,2025-06-05 10:02:45,High Park,Union Station,Casual,5001
100442,20.7,2025-06-05 09:07:45,2025-06-05 09:28:27,Riverdale Park,Harbourfront Centre,Annual Member,5002
100443,29.3,2025-06-05 09:28:55,2025-06-05 09:58:13,Union Station,Kensington Market,Casual,5003
100444,26.1,2025-06-05 10:52:00,2025-06-05 11:18:06,Kensington Market,High Park,Annual Member,5004
100445,26.5,2025-06-05 10:33:27,2025-06-05 10:59:57,Bloor-Yonge,Riverdale Park,Casual,5005
100446,15.7,2025-06-05 10:03:03,2025-06-05 10:18:45,High Park,Union Station,Annual Member,5006
100447,14.2,2025-06-05 10:35:51,2025-06-05 10:50:03,Riverdale Park,Harbourfront Centre,Casual,5007
100448,40.5,2025-06-05 11:23:05,2025-06-05 12:03:35,Bloor-Yonge,Riverdale Park,Annual Member,5008
100449,27.5,2025-06-05 11:34:48,2025-06-05 12:02:18,High Park,Union Station,Casual,5009
100450,12.0,2025-06-05 11:53:50,2025-06-05 12:05:50,Riverdale Park,Harbourfront Centre,Annual Member,5010
100451,33.8,2025-06-05 11:28:59,2025-06-05 12:02:47,Union Station,Kensington Market,Casual,5011
100452,19.7,2025-06-05 12:06:41,2025-06-05 12:26:23,High Park,Union Station,Annual Member,5012
100453,29.9,2025-06-05 12:33:45,2025-06-05 13:03:39,Riverdale Park,Harbourfront Centre,Casual,5013
100454,19.3,2025-06-05 12:51:05,2025-06-05 13:10:23,Union Station,Kensington Market,Annual Member,5014
100455,21.7,2025-06-05 12:49:56,2025-06-05 13:11:38,Harbourfront Centre,Bloor-Yonge,Casual,5015
100456,6.9,2025-06-05 13:35:53,2025-06-05 13:42:47,Riverdale Park,Harbourfront Centre,Annual Member,5016
