year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,1,1,2024-01-01,WN,193.0,FLL,"Fort Lauderdale, FL",Florida,BWI,"Baltimore, MD",Maryland,540,538.0,-2.0,11.0,549.0,749.0,4.0,810,753.0,-17.0,0,,0,150.0,135.0,120.0,925.0,0,0,0,0,0
2024,6,3,1,2024-06-03,OH,5394.0,DAY,"Dayton, OH",Ohio,CLT,"Charlotte, NC",North Carolina,840,828.0,-12.0,16.0,844.0,944.0,16.0,1025,1000.0,-25.0,0,,0,105.0,92.0,60.0,370.0,0,0,0,0,0
2024,4,30,2,2024-04-30,AA,2661.0,ONT,"Ontario, CA",California,PHX,"Phoenix, AZ",Arizona,1555,1546.0,-9.0,21.0,1607.0,1702.0,15.0,1709,1717.0,8.0,0,,0,74.0,91.0,55.0,325.0,0,0,0,0,0
2024,10,16,3,2024-10-16,OH,5529.0,CLT,"Charlotte, NC",North Carolina,JAN,"Jackson/Vicksburg, MS",Mississippi,1716,1708.0,-8.0,29.0,1737.0,1757.0,8.0,1821,1805.0,-16.0,0,,0,125.0,117.0,80.0,562.0,0,0,0,0,0
2024,12,1,7,2024-12-01,OO,5741.0,BNA,"Nashville, TN",Tennessee,ORD,"Chicago, IL",Illinois,800,755.0,-5.0,12.0,807.0,926.0,23.0,953,949.0,-4.0,0,,0,113.0,114.0,79.0,409.0,0,0,0,0,0
2024,4,1,1,2024-04-01,OO,5319.0,GEG,"Spokane, WA",Washington,SFO,"San Francisco, CA",California,528,520.0,-8.0,11.0,531.0,706.0,6.0,759,712.0,-47.0,0,,0,151.0,112.0,95.0,733.0,0,0,0,0,0
2024,11,8,5,2024-11-08,WN,4237.0,LAS,"Las Vegas, NV",Nevada,SEA,"Seattle, WA",Washington,935,937.0,2.0,17.0,954.0,1205.0,11.0,1225,1216.0,-9.0,0,,0,170.0,159.0,131.0,867.0,0,0,0,0,0
2024,8,26,1,2024-08-26,AA,397.0,JFK,"New York, NY",New York,CLT,"Charlotte, NC",North Carolina,1435,1453.0,18.0,36.0,1529.0,1648.0,30.0,1640,1718.0,38.0,0,,0,125.0,145.0,79.0,541.0,18,0,20,0,0
2024,12,23,1,2024-12-23,9E,5345.0,DAY,"Dayton, OH",Ohio,ATL,"Atlanta, GA",Georgia,1937,2038.0,61.0,15.0,2053.0,2206.0,7.0,2134,2213.0,39.0,0,,0,117.0,95.0,73.0,432.0,0,0,0,0,39
2024,12,18,3,2024-12-18,UA,1793.0,ORD,"Chicago, IL",Illinois,OMA,"Omaha, NE",Nebraska,845,843.0,-2.0,16.0,859.0,1005.0,3.0,1023,1008.0,-15.0,0,,0,98.0,85.0,66.0,416.0,0,0,0,0,0
2024,4,25,4,2024-04-25,YX,5660.0,LGA,"New York, NY",New York,PWM,"Portland, ME",Maine,955,1007.0,12.0,26.0,1033.0,1123.0,4.0,1129,1127.0,-2.0,0,,0,94.0,80.0,50.0,269.0,0,0,0,0,0
2024,3,25,1,2024-03-25,AA,818.0,ORD,"Chicago, IL",Illinois,MIA,"Miami, FL",Florida,1540,1612.0,32.0,15.0,1627.0,2008.0,8.0,1949,2016.0,27.0,0,,0,189.0,184.0,161.0,1197.0,3,0,0,0,24
2024,4,6,6,2024-04-06,WN,2158.0,ONT,"Ontario, CA",California,SJC,"San Jose, CA",California,1235,1232.0,-3.0,9.0,1241.0,1337.0,4.0,1350,1341.0,-9.0,0,,0,75.0,69.0,56.0,333.0,0,0,0,0,0
2024,10,3,4,2024-10-03,UA,1966.0,AUS,"Austin, TX",Texas,IAH,"Houston, TX",Texas,515,505.0,-10.0,12.0,517.0,545.0,5.0,611,550.0,-21.0,0,,0,56.0,45.0,28.0,140.0,0,0,0,0,0
2024,7,2,2,2024-07-02,OO,6289.0,PHX,"Phoenix, AZ",Arizona,PSP,"Palm Springs, CA",California,1020,1015.0,-5.0,29.0,1044.0,1128.0,6.0,1135,1134.0,-1.0,0,,0,75.0,79.0,44.0,261.0,0,0,0,0,0
2024,1,6,6,2024-01-06,OH,5170.0,DCA,"Washington, DC",Virginia,AVL,"Asheville, NC",North Carolina,1447,1441.0,-6.0,29.0,1510.0,1621.0,3.0,1620,1624.0,4.0,0,,0,93.0,103.0,71.0,384.0,0,0,0,0,0
2024,7,27,6,2024-07-27,OO,3738.0,IAD,"Washington, DC",Virginia,DTW,"Detroit, MI",Michigan,610,946.0,216.0,8.0,954.0,1054.0,6.0,740,1100.0,200.0,0,,0,90.0,74.0,60.0,383.0,200,0,0,0,0
2024,9,20,5,2024-09-20,AA,2131.0,JFK,"New York, NY",New York,MIA,"Miami, FL",Florida,706,659.0,-7.0,25.0,724.0,948.0,7.0,1022,955.0,-27.0,0,,0,196.0,176.0,144.0,1089.0,0,0,0,0,0
2024,6,8,6,2024-06-08,DL,2147.0,ATL,"Atlanta, GA",Georgia,PVD,"Providence, RI",Rhode Island,929,941.0,12.0,14.0,955.0,1153.0,5.0,1153,1158.0,5.0,0,,0,144.0,137.0,118.0,903.0,0,0,0,0,0
2024,4,8,1,2024-04-08,WN,1826.0,STL,"St. Louis, MO",Missouri,FLL,"Fort Lauderdale, FL",Florida,2000,2001.0,1.0,14.0,2015.0,2330.0,7.0,2335,2337.0,2.0,0,,0,155.0,156.0,135.0,1057.0,0,0,0,0,0
2024,9,20,5,2024-09-20,OO,5961.0,SFO,"San Francisco, CA",California,ONT,"Ontario, CA",California,1151,1312.0,81.0,18.0,1330.0,1429.0,3.0,1321,1432.0,71.0,0,,0,90.0,80.0,59.0,363.0,0,0,0,0,71
2024,7,20,6,2024-07-20,9E,4806.0,CHO,"Charlottesville, VA",Virginia,ATL,"Atlanta, GA",Georgia,1820,,,,,,,2005,,,1,A,0,105.0,,,457.0,0,0,0,0,0
2024,2,7,3,2024-02-07,DL,2259.0,MCO,"Orlando, FL",Florida,AUS,"Austin, TX",Texas,1145,1132.0,-13.0,18.0,1150.0,1323.0,16.0,1346,1339.0,-7.0,0,,0,181.0,187.0,153.0,994.0,0,0,0,0,0
2024,1,1,1,2024-01-01,WN,1901.0,DAL,"Dallas, TX",Texas,PHX,"Phoenix, AZ",Arizona,1800,1755.0,-5.0,9.0,1804.0,1919.0,7.0,1940,1926.0,-14.0,0,,0,160.0,151.0,135.0,879.0,0,0,0,0,0
2024,4,15,1,2024-04-15,UA,1309.0,SRQ,"Sarasota/Bradenton, FL",Florida,EWR,"Newark, NJ",New Jersey,600,554.0,-6.0,17.0,611.0,843.0,7.0,856,850.0,-6.0,0,,0,176.0,176.0,152.0,1034.0,0,0,0,0,0
2024,6,10,1,2024-06-10,OO,3467.0,SEA,"Seattle, WA",Washington,MRY,"Monterey, CA",California,1055,1051.0,-4.0,23.0,1114.0,1307.0,3.0,1318,1310.0,-8.0,0,,0,143.0,139.0,113.0,750.0,0,0,0,0,0
2024,12,29,7,2024-12-29,AA,635.0,ORD,"Chicago, IL",Illinois,FLL,"Fort Lauderdale, FL",Florida,1213,1300.0,47.0,25.0,1325.0,1707.0,9.0,1623,1716.0,53.0,0,,0,190.0,196.0,162.0,1182.0,0,0,30,0,23
2024,8,13,2,2024-08-13,AS,597.0,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1820,1831.0,11.0,39.0,1910.0,2130.0,12.0,2100,2142.0,42.0,0,,0,280.0,311.0,260.0,1846.0,0,0,31,0,11
2024,12,9,1,2024-12-09,OH,5353.0,PNS,"Pensacola, FL",Florida,CLT,"Charlotte, NC",North Carolina,726,724.0,-2.0,11.0,735.0,955.0,13.0,1011,1008.0,-3.0,0,,0,105.0,104.0,80.0,488.0,0,0,0,0,0
2024,11,24,7,2024-11-24,UA,1401.0,AUS,"Austin, TX",Texas,SFO,"San Francisco, CA",California,1948,1943.0,-5.0,12.0,1955.0,2127.0,8.0,2149,2135.0,-14.0,0,,0,241.0,232.0,212.0,1504.0,0,0,0,0,0
2024,3,1,5,2024-03-01,B6,400.0,MSY,"New Orleans, LA",Louisiana,BOS,"Boston, MA",Massachusetts,1115,1108.0,-7.0,10.0,1118.0,1511.0,7.0,1530,1518.0,-12.0,0,,0,195.0,190.0,173.0,1368.0,0,0,0,0,0
2024,2,10,6,2024-02-10,DL,855.0,ATL,"Atlanta, GA",Georgia,BOS,"Boston, MA",Massachusetts,2059,2050.0,-9.0,23.0,2113.0,2308.0,5.0,2331,2313.0,-18.0,0,,0,152.0,143.0,115.0,946.0,0,0,0,0,0
2024,1,4,4,2024-01-04,WN,1396.0,MSP,"Minneapolis, MN",Minnesota,MDW,"Chicago, IL",Illinois,1720,1741.0,21.0,19.0,1800.0,1904.0,4.0,1855,1908.0,13.0,0,,0,95.0,87.0,64.0,349.0,0,0,0,0,0
2024,8,4,7,2024-08-04,WN,2990.0,ELP,"El Paso, TX",Texas,HOU,"Houston, TX",Texas,1655,1701.0,6.0,10.0,1711.0,1944.0,7.0,1950,1951.0,1.0,0,,0,115.0,110.0,93.0,677.0,0,0,0,0,0
2024,8,30,5,2024-08-30,UA,2483.0,ORD,"Chicago, IL",Illinois,IAH,"Houston, TX",Texas,1035,1104.0,29.0,23.0,1127.0,1344.0,4.0,1326,1348.0,22.0,0,,0,171.0,164.0,137.0,925.0,22,0,0,0,0
2024,10,17,4,2024-10-17,DL,854.0,DFW,"Dallas/Fort Worth, TX",Texas,JFK,"New York, NY",New York,1217,1212.0,-5.0,14.0,1226.0,1638.0,28.0,1659,1706.0,7.0,0,,0,222.0,234.0,192.0,1391.0,0,0,0,0,0
2024,7,13,6,2024-07-13,B6,2310.0,LGA,"New York, NY",New York,ACK,"Nantucket, MA",Massachusetts,1155,1152.0,-3.0,15.0,1207.0,1251.0,7.0,1309,1258.0,-11.0,0,,0,74.0,66.0,44.0,202.0,0,0,0,0,0
2024,12,3,2,2024-12-03,AA,2300.0,PHX,"Phoenix, AZ",Arizona,PHL,"Philadelphia, PA",Pennsylvania,942,941.0,-1.0,21.0,1002.0,1611.0,3.0,1612,1614.0,2.0,0,,0,270.0,273.0,249.0,2075.0,0,0,0,0,0
2024,5,24,5,2024-05-24,OH,5418.0,BHM,"Birmingham, AL",Alabama,CLT,"Charlotte, NC",North Carolina,1307,1300.0,-7.0,20.0,1320.0,1519.0,10.0,1542,1529.0,-13.0,0,,0,95.0,89.0,59.0,350.0,0,0,0,0,0
2024,12,24,2,2024-12-24,OO,3825.0,SLC,"Salt Lake City, UT",Utah,PIH,"Pocatello, ID",Idaho,1515,1513.0,-2.0,17.0,1530.0,1600.0,5.0,1615,1605.0,-10.0,0,,0,60.0,52.0,30.0,150.0,0,0,0,0,0
2024,10,12,6,2024-10-12,DL,1363.0,ATL,"Atlanta, GA",Georgia,PIT,"Pittsburgh, PA",Pennsylvania,1021,1014.0,-7.0,17.0,1031.0,1142.0,7.0,1200,1149.0,-11.0,0,,0,99.0,95.0,71.0,526.0,0,0,0,0,0
2024,8,23,5,2024-08-23,YX,5852.0,ACK,"Nantucket, MA",Massachusetts,LGA,"New York, NY",New York,1141,1132.0,-9.0,11.0,1143.0,1228.0,8.0,1259,1236.0,-23.0,0,,0,78.0,64.0,45.0,202.0,0,0,0,0,0
2024,11,19,2,2024-11-19,WN,3667.0,HOU,"Houston, TX",Texas,CMH,"Columbus, OH",Ohio,1520,1529.0,9.0,20.0,1549.0,1844.0,6.0,1845,1850.0,5.0,0,,0,145.0,141.0,115.0,1000.0,0,0,0,0,0
2024,2,25,7,2024-02-25,AA,2309.0,DFW,"Dallas/Fort Worth, TX",Texas,PIT,"Pittsburgh, PA",Pennsylvania,710,702.0,-8.0,11.0,713.0,1024.0,5.0,1049,1029.0,-20.0,0,,0,159.0,147.0,131.0,1067.0,0,0,0,0,0
2024,3,29,5,2024-03-29,WN,5903.0,AUS,"Austin, TX",Texas,DAL,"Dallas, TX",Texas,1615,1608.0,-7.0,12.0,1620.0,1659.0,6.0,1720,1705.0,-15.0,0,,0,65.0,57.0,39.0,189.0,0,0,0,0,0
2024,1,7,7,2024-01-07,UA,2304.0,EWR,"Newark, NJ",New Jersey,LAX,"Los Angeles, CA",California,1200,1158.0,-2.0,15.0,1213.0,1437.0,6.0,1518,1443.0,-35.0,0,,0,378.0,345.0,324.0,2454.0,0,0,0,0,0
2024,12,7,6,2024-12-07,9E,5287.0,JFK,"New York, NY",New York,BTV,"Burlington, VT",Vermont,1050,1058.0,8.0,22.0,1120.0,1213.0,7.0,1216,1220.0,4.0,0,,0,86.0,82.0,53.0,266.0,0,0,0,0,0
2024,4,11,4,2024-04-11,YX,3415.0,ALB,"Albany, NY",New York,ORD,"Chicago, IL",Illinois,1652,1643.0,-9.0,12.0,1655.0,1741.0,26.0,1831,1807.0,-24.0,0,,0,159.0,144.0,106.0,723.0,0,0,0,0,0
2024,1,16,2,2024-01-16,AA,2847.0,LAS,"Las Vegas, NV",Nevada,ORD,"Chicago, IL",Illinois,1201,1155.0,-6.0,12.0,1207.0,1718.0,22.0,1744,1740.0,-4.0,0,,0,223.0,225.0,191.0,1514.0,0,0,0,0,0
2024,9,4,3,2024-09-04,OO,3933.0,ONT,"Ontario, CA",California,SLC,"Salt Lake City, UT",Utah,1700,1655.0,-5.0,11.0,1706.0,1930.0,8.0,1945,1938.0,-7.0,0,,0,105.0,103.0,84.0,558.0,0,0,0,0,0
2024,10,31,4,2024-10-31,OO,4003.0,MSP,"Minneapolis, MN",Minnesota,GRB,"Green Bay, WI",Wisconsin,1945,1950.0,5.0,26.0,2016.0,2058.0,6.0,2057,2104.0,7.0,0,,0,72.0,74.0,42.0,252.0,0,0,0,0,0
2024,7,1,1,2024-07-01,F9,1237.0,ISP,"Islip, NY",New York,MCO,"Orlando, FL",Florida,1646,1804.0,78.0,11.0,1815.0,2028.0,8.0,1951,2036.0,45.0,0,,0,185.0,152.0,133.0,971.0,0,0,0,0,45
2024,10,8,2,2024-10-08,UA,1520.0,MCO,"Orlando, FL",Florida,DEN,"Denver, CO",Colorado,1245,1309.0,24.0,12.0,1321.0,1440.0,8.0,1439,1448.0,9.0,0,,0,234.0,219.0,199.0,1546.0,0,0,0,0,0
2024,4,18,4,2024-04-18,DL,1589.0,ATL,"Atlanta, GA",Georgia,MIA,"Miami, FL",Florida,2300,2316.0,16.0,16.0,2332.0,51.0,5.0,49,56.0,7.0,0,,0,109.0,100.0,79.0,594.0,0,0,0,0,0
2024,11,16,6,2024-11-16,AA,2797.0,CLT,"Charlotte, NC",North Carolina,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,916,909.0,-7.0,20.0,929.0,1046.0,5.0,1057,1051.0,-6.0,0,,0,101.0,102.0,77.0,509.0,0,0,0,0,0
2024,6,23,7,2024-06-23,WN,2534.0,BUF,"Buffalo, NY",New York,BWI,"Baltimore, MD",Maryland,1910,1910.0,0.0,12.0,1922.0,2021.0,7.0,2020,2028.0,8.0,0,,0,70.0,78.0,59.0,281.0,0,0,0,0,0
2024,12,1,7,2024-12-01,OO,6342.0,FLG,"Flagstaff, AZ",Arizona,PHX,"Phoenix, AZ",Arizona,1440,1541.0,61.0,28.0,1609.0,1643.0,6.0,1536,1649.0,73.0,0,,0,56.0,68.0,34.0,119.0,61,0,12,0,0
2024,11,16,6,2024-11-16,DL,1305.0,DTW,"Detroit, MI",Michigan,RSW,"Fort Myers, FL",Florida,1850,1842.0,-8.0,12.0,1854.0,2108.0,18.0,2144,2126.0,-18.0,0,,0,174.0,164.0,134.0,1084.0,0,0,0,0,0
2024,10,7,1,2024-10-07,DL,816.0,ATL,"Atlanta, GA",Georgia,PDX,"Portland, OR",Oregon,835,827.0,-8.0,21.0,848.0,1021.0,5.0,1049,1026.0,-23.0,0,,0,314.0,299.0,273.0,2172.0,0,0,0,0,0
2024,5,24,5,2024-05-24,YX,5704.0,DCA,"Washington, DC",Virginia,BOS,"Boston, MA",Massachusetts,1950,1950.0,0.0,46.0,2036.0,2144.0,7.0,2130,2151.0,21.0,0,,0,100.0,121.0,68.0,399.0,0,0,21,0,0
2024,4,19,5,2024-04-19,YX,4354.0,LGA,"New York, NY",New York,MEM,"Memphis, TN",Tennessee,1025,1014.0,-11.0,17.0,1031.0,1207.0,5.0,1235,1212.0,-23.0,0,,0,190.0,178.0,156.0,963.0,0,0,0,0,0
2024,9,19,4,2024-09-19,AA,1380.0,FLL,"Fort Lauderdale, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,1151,1146.0,-5.0,19.0,1205.0,1430.0,6.0,1439,1436.0,-3.0,0,,0,168.0,170.0,145.0,992.0,0,0,0,0,0
2024,3,7,4,2024-03-07,UA,2266.0,JAX,"Jacksonville, FL",Florida,DEN,"Denver, CO",Colorado,1618,1630.0,12.0,13.0,1643.0,1820.0,8.0,1820,1828.0,8.0,0,,0,242.0,238.0,217.0,1447.0,0,0,0,0,0
2024,6,10,1,2024-06-10,AS,452.0,SEA,"Seattle, WA",Washington,IAH,"Houston, TX",Texas,2359,2348.0,-11.0,16.0,4.0,547.0,44.0,615,631.0,16.0,0,,0,256.0,283.0,223.0,1874.0,0,0,16,0,0
2024,2,12,1,2024-02-12,G4,326.0,BNA,"Nashville, TN",Tennessee,FSD,"Sioux Falls, SD",South Dakota,930,1136.0,126.0,17.0,1153.0,1334.0,9.0,1143,1343.0,120.0,0,,0,133.0,127.0,101.0,741.0,120,0,0,0,0
2024,6,20,4,2024-06-20,WN,5015.0,LAS,"Las Vegas, NV",Nevada,LGB,"Long Beach, CA",California,740,735.0,-5.0,15.0,750.0,833.0,4.0,850,837.0,-13.0,0,,0,70.0,62.0,43.0,231.0,0,0,0,0,0
2024,1,15,1,2024-01-15,AS,60.0,KTN,"Ketchikan, AK",Alaska,SEA,"Seattle, WA",Washington,919,924.0,5.0,5.0,929.0,1157.0,10.0,1214,1207.0,-7.0,0,,0,115.0,103.0,88.0,680.0,0,0,0,0,0
2024,6,27,4,2024-06-27,OH,5116.0,CAE,"Columbia, SC",South Carolina,CLT,"Charlotte, NC",North Carolina,518,705.0,107.0,25.0,730.0,753.0,18.0,626,811.0,105.0,0,,0,68.0,66.0,23.0,88.0,105,0,0,0,0
2024,2,22,4,2024-02-22,DL,2340.0,EWR,"Newark, NJ",New Jersey,ATL,"Atlanta, GA",Georgia,1959,2022.0,23.0,16.0,2038.0,2227.0,7.0,2229,2234.0,5.0,0,,0,150.0,132.0,109.0,746.0,0,0,0,0,0
2024,6,27,4,2024-06-27,UA,2148.0,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1800,1825.0,25.0,24.0,1849.0,1924.0,14.0,1913,1938.0,25.0,0,,0,133.0,133.0,95.0,612.0,11,0,0,0,14
2024,12,30,1,2024-12-30,OO,5654.0,SUN,"Sun Valley/Hailey/Ketchum, ID",Idaho,ORD,"Chicago, IL",Illinois,1238,1233.0,-5.0,27.0,1300.0,1645.0,18.0,1718,1703.0,-15.0,0,,0,220.0,210.0,165.0,1341.0,0,0,0,0,0
2024,2,21,3,2024-02-21,OO,3856.0,PIH,"Pocatello, ID",Idaho,SLC,"Salt Lake City, UT",Utah,635,625.0,-10.0,15.0,640.0,711.0,7.0,730,718.0,-12.0,0,,0,55.0,53.0,31.0,150.0,0,0,0,0,0
2024,9,28,6,2024-09-28,AA,1528.0,DCA,"Washington, DC",Virginia,LAX,"Los Angeles, CA",California,820,823.0,3.0,35.0,858.0,1038.0,6.0,1051,1044.0,-7.0,0,,0,331.0,321.0,280.0,2311.0,0,0,0,0,0
2024,4,25,4,2024-04-25,MQ,3359.0,DFW,"Dallas/Fort Worth, TX",Texas,LFT,"Lafayette, LA",Louisiana,2110,2108.0,-2.0,24.0,2132.0,2227.0,17.0,2233,2244.0,11.0,0,,0,83.0,96.0,55.0,351.0,0,0,0,0,0
2024,5,12,7,2024-05-12,AA,1473.0,CLT,"Charlotte, NC",North Carolina,CMH,"Columbus, OH",Ohio,1330,1327.0,-3.0,19.0,1346.0,1441.0,7.0,1451,1448.0,-3.0,0,,0,81.0,81.0,55.0,347.0,0,0,0,0,0
2024,2,6,2,2024-02-06,YX,5659.0,BOS,"Boston, MA",Massachusetts,CLE,"Cleveland, OH",Ohio,925,919.0,-6.0,45.0,1004.0,1130.0,15.0,1146,1145.0,-1.0,0,,0,141.0,146.0,86.0,563.0,0,0,0,0,0
2024,1,21,7,2024-01-21,UA,1274.0,PIT,"Pittsburgh, PA",Pennsylvania,IAD,"Washington, DC",Virginia,1025,1017.0,-8.0,11.0,1028.0,1110.0,7.0,1134,1117.0,-17.0,0,,0,69.0,60.0,42.0,182.0,0,0,0,0,0
2024,1,12,5,2024-01-12,9E,5227.0,JFK,"New York, NY",New York,RDU,"Raleigh/Durham, NC",North Carolina,1300,1255.0,-5.0,23.0,1318.0,1435.0,7.0,1454,1442.0,-12.0,0,,0,114.0,107.0,77.0,427.0,0,0,0,0,0
2024,12,9,1,2024-12-09,B6,761.0,LGA,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1320,1315.0,-5.0,17.0,1332.0,1557.0,3.0,1625,1600.0,-25.0,0,,0,185.0,165.0,145.0,1035.0,0,0,0,0,0
2024,12,29,7,2024-12-29,WN,3401.0,SFO,"San Francisco, CA",California,SAN,"San Diego, CA",California,1830,2051.0,141.0,9.0,2100.0,2205.0,9.0,2000,2214.0,134.0,0,,0,90.0,83.0,65.0,447.0,5,0,0,0,129
2024,8,17,6,2024-08-17,DL,3094.0,ATL,"Atlanta, GA",Georgia,ECP,"Panama City, FL",Florida,1332,1328.0,-4.0,12.0,1340.0,1319.0,4.0,1339,1323.0,-16.0,0,,0,67.0,55.0,39.0,240.0,0,0,0,0,0
2024,8,26,1,2024-08-26,OH,5194.0,CAE,"Columbia, SC",South Carolina,CLT,"Charlotte, NC",North Carolina,1615,1601.0,-14.0,14.0,1615.0,1642.0,31.0,1719,1713.0,-6.0,0,,0,64.0,72.0,27.0,88.0,0,0,0,0,0
2024,8,9,5,2024-08-09,DL,2878.0,JNU,"Juneau, AK",Alaska,SEA,"Seattle, WA",Washington,712,706.0,-6.0,9.0,715.0,1007.0,12.0,1045,1019.0,-26.0,0,,0,153.0,133.0,112.0,909.0,0,0,0,0,0
2024,12,30,1,2024-12-30,9E,4851.0,DSM,"Des Moines, IA",Iowa,MSP,"Minneapolis, MN",Minnesota,1735,1728.0,-7.0,19.0,1747.0,1829.0,6.0,1855,1835.0,-20.0,0,,0,80.0,67.0,42.0,232.0,0,0,0,0,0
2024,12,30,1,2024-12-30,AA,1796.0,EWR,"Newark, NJ",New Jersey,DFW,"Dallas/Fort Worth, TX",Texas,1239,1304.0,25.0,19.0,1323.0,1546.0,9.0,1549,1555.0,6.0,0,,0,250.0,231.0,203.0,1372.0,0,0,0,0,0
2024,5,3,5,2024-05-03,MQ,3933.0,CLT,"Charlotte, NC",North Carolina,ECP,"Panama City, FL",Florida,1316,1316.0,0.0,32.0,1348.0,1357.0,4.0,1404,1401.0,-3.0,0,,0,108.0,105.0,69.0,437.0,0,0,0,0,0
2024,8,16,5,2024-08-16,DL,866.0,DEN,"Denver, CO",Colorado,LGA,"New York, NY",New York,1031,1021.0,-10.0,22.0,1043.0,1549.0,12.0,1622,1601.0,-21.0,0,,0,231.0,220.0,186.0,1620.0,0,0,0,0,0
2024,2,7,3,2024-02-07,OO,6193.0,IAH,"Houston, TX",Texas,PHX,"Phoenix, AZ",Arizona,535,526.0,-9.0,18.0,544.0,733.0,8.0,739,741.0,2.0,0,,0,184.0,195.0,169.0,1009.0,0,0,0,0,0
2024,6,6,4,2024-06-06,AA,2989.0,AUS,"Austin, TX",Texas,CLT,"Charlotte, NC",North Carolina,815,810.0,-5.0,23.0,833.0,1152.0,9.0,1207,1201.0,-6.0,0,,0,172.0,171.0,139.0,1032.0,0,0,0,0,0
2024,1,3,3,2024-01-03,WN,2716.0,DEN,"Denver, CO",Colorado,AUS,"Austin, TX",Texas,2120,2134.0,14.0,9.0,2143.0,23.0,4.0,25,27.0,2.0,0,,0,125.0,113.0,100.0,775.0,0,0,0,0,0
2024,3,6,3,2024-03-06,OO,3717.0,SLC,"Salt Lake City, UT",Utah,IDA,"Idaho Falls, ID",Idaho,1540,1533.0,-7.0,33.0,1606.0,1647.0,4.0,1645,1651.0,6.0,0,,0,65.0,78.0,41.0,188.0,0,0,0,0,0
2024,11,8,5,2024-11-08,YX,4546.0,JFK,"New York, NY",New York,DCA,"Washington, DC",Virginia,2059,2052.0,-7.0,30.0,2122.0,2214.0,53.0,2237,2307.0,30.0,0,,0,98.0,135.0,52.0,213.0,0,0,30,0,0
2024,11,9,6,2024-11-09,OO,5410.0,LAX,"Los Angeles, CA",California,RNO,"Reno, NV",Nevada,928,926.0,-2.0,34.0,1000.0,1101.0,5.0,1113,1106.0,-7.0,0,,0,105.0,100.0,61.0,391.0,0,0,0,0,0
2024,2,3,6,2024-02-03,AA,1357.0,MIA,"Miami, FL",Florida,JFK,"New York, NY",New York,1949,1946.0,-3.0,14.0,2000.0,2229.0,12.0,2250,2241.0,-9.0,0,,0,181.0,175.0,149.0,1089.0,0,0,0,0,0
2024,5,21,2,2024-05-21,DL,2524.0,MSY,"New Orleans, LA",Louisiana,ATL,"Atlanta, GA",Georgia,1451,1445.0,-6.0,11.0,1456.0,1657.0,15.0,1720,1712.0,-8.0,0,,0,89.0,87.0,61.0,425.0,0,0,0,0,0
2024,9,26,4,2024-09-26,UA,1937.0,FLL,"Fort Lauderdale, FL",Florida,EWR,"Newark, NJ",New Jersey,1950,2002.0,12.0,26.0,2028.0,2241.0,7.0,2250,2248.0,-2.0,0,,0,180.0,166.0,133.0,1065.0,0,0,0,0,0
2024,10,3,4,2024-10-03,WN,4771.0,AUS,"Austin, TX",Texas,BNA,"Nashville, TN",Tennessee,1225,1222.0,-3.0,12.0,1234.0,1406.0,6.0,1425,1412.0,-13.0,0,,0,120.0,110.0,92.0,756.0,0,0,0,0,0
2024,10,30,3,2024-10-30,G4,2596.0,MLI,"Moline, IL",Illinois,PIE,"St. Petersburg, FL",Florida,834,824.0,-10.0,8.0,832.0,1149.0,4.0,1202,1153.0,-9.0,0,,0,148.0,149.0,137.0,1033.0,0,0,0,0,0
2024,8,24,6,2024-08-24,NK,203.0,LAS,"Las Vegas, NV",Nevada,SEA,"Seattle, WA",Washington,1235,1229.0,-6.0,14.0,1243.0,1451.0,140.0,1518,1711.0,113.0,0,,0,163.0,282.0,128.0,867.0,0,0,113,0,0
2024,1,12,5,2024-01-12,AS,292.0,SFO,"San Francisco, CA",California,EWR,"Newark, NJ",New Jersey,805,,,,,,,1640,,,1,A,0,335.0,,,2565.0,0,0,0,0,0
2024,4,9,2,2024-04-09,UA,787.0,IAH,"Houston, TX",Texas,ORD,"Chicago, IL",Illinois,2135,2143.0,8.0,15.0,2158.0,2352.0,7.0,12,2359.0,-13.0,0,,0,157.0,136.0,114.0,925.0,0,0,0,0,0
2024,9,5,4,2024-09-05,AA,810.0,DFW,"Dallas/Fort Worth, TX",Texas,ONT,"Ontario, CA",California,1852,1847.0,-5.0,23.0,1910.0,1953.0,11.0,2002,2004.0,2.0,0,,0,190.0,197.0,163.0,1188.0,0,0,0,0,0
2024,7,13,6,2024-07-13,OO,4004.0,RDM,"Bend/Redmond, OR",Oregon,SLC,"Salt Lake City, UT",Utah,615,608.0,-7.0,22.0,630.0,844.0,7.0,855,851.0,-4.0,0,,0,100.0,103.0,74.0,525.0,0,0,0,0,0
